"","Reviews","Language","Language_score","Sentiment","Mixed","Negative","Neutral","Positive"
"435","This is my favorite movie.
I've always been at least half an hour at the end...
the actors are very good, too. No 10 out of 10!!!","en",0.996574938297272,"POSITIVE",0.01362,0.00198,0.0011,0.98329
"436","I've never seen a beautiful, touching, heartfelt film like this in my life.","en",0.988948702812195,"POSITIVE",0.00015,0.00282,0.00141,0.99562
"437","port.hu is there no such toplist as IMDB? I'd love to see it, I think, over 50 votes, not many films have a better average than this one, maybe just the prisoners of hope. And really, deservedly, this is how good the average is.","en",0.995990455150604,"POSITIVE",0.19207,0.1172,0.14262,0.54812
"438","Ryan has great movies, for example. Breaking (Antony Hopkins), Plastic Love. His synchronous voice was Zoltán Miller and I think he was hit very well!","en",0.970202744007111,"POSITIVE",3e-05,0.00029,0.00206,0.99762
"439","I watched it this afternoon and I planned to see it again in the evening because I liked it so much that I wanted to see it a second time, but I couldn't stand it. I just couldn't stand it. Incredibly good:)","en",0.998061001300812,"POSITIVE",0.01016,0.00145,0.00052,0.98786
"440","Her partner, Rachel Mcadams, was her girlfriend for years, and unfortunately, they broke up ever since, although we don't know why.","en",0.992506206035614,"NEUTRAL",0.00177,0.24078,0.75531,0.00215
"441","I was so surprised by what you wrote...)I saw it in August 2007 and I cried so much that I couldn't bring myself to watch it again.","en",0.998642444610596,"POSITIVE",0.00101,0.36627,0.00737,0.62535
"442","SPOILER
It was a little strange to me, like when a guy would climb on a carousel just h an unknown chick would date him. I mean, it was an exaggeration, and what guy would have had the house done after seven years the way his old love wanted it to be.
Unfortunately, we don't really meet this kind of thing anymore, maybe that's why I felt this part of the film a little too much.
by the way, a pleasant love and touching film:)","en",0.996262550354004,"MIXED",0.81973,0.12858,0.01451,0.03718
"443","Very good movie, touching story! I loved it! In the end, I cried too! I've seen many of you have written Desire and Apenance as a comparative example! Of course, I know we're different, but how do you mention two films on the same page? I've seen the desire and the penance, and I can only say I wish I hadn't looked at it. The only good part is when the chick “tries” the guy in the library, only that annoying little sister disturbs them (that's not a good part)! But, of course, I almost said to the end that it wasn't so bad when they were supposed to be together. But that the whole “happyend” is just a fiction!? Hey, Pfff. The whole movie was really bad. Now, I'm sorry for everyone that I offended, and for writing it here, because I know this is not the forum! 
By the way, I can only recommend the pages of our Love to everyone! Divine!10/10","en",0.996133506298065,"POSITIVE",0.04362,0.00193,0.00029,0.95416
"444","I've never cried on a movie like this. Although there are some things that I can make easier to look at, like, Desire and Atonement, but it's never been. After it was over, the credits went down, but I was still staring at the dark screen... The acting performances are wonderful, the cinematographer work is also perfect, the music is always in place.
I've seen a lot of romantic movies, but it was somehow different... 
—Spoiler—
I started tearing at the scene where Noah took the girl out to the lake and said, “They're leaving.”
—Spoiler off—
And this is where you have to praise the sync. He had a very good English voice, especially the guy.
And I don't know where Ryan Gosling is right now... after looking at the IMDB, I was shocked to see that he was nominated for an Oscar in 2007. Honestly, I haven't heard of it yet, but from now on, I'll monitor what you're doing.
I loved it, but I don't know if I can get myself to look at it a second time... I'm sure he needs to rest from the experience, and then I'll see...","en",0.997454762458801,"MIXED",0.90256,0.00406,0.0012,0.09217
"445","I really liked the film, although frankly I was a little bored at the beginning, but by the way 10/10...:)","en",0.996364831924438,"MIXED",0.94664,0.00011,0.00042,0.05283
"446","It was a great movie. It's a different pattern of rest. It's good casting.","en",0.994369983673096,"POSITIVE",0.00013,4e-05,0.00018,0.99965
"447","Well, this movie...This is not typical American nonsense.
And already at the very beginning I was interested in what the final outcome would be. 10/10","en",0.995280861854553,"POSITIVE",0.00202,0.00432,0.00365,0.99001
"448","I see everyone here likes the movie, so it might be weird, but I don't. For some reason, I was bored with the movie. I always crammed it. Of course, maybe it was because I thought of seeing it late at night. Because, by the way, I like romantic movies (for example: Walking into the past, Titanic, Desire and Atonement... etc.)","en",0.996810555458069,"MIXED",0.68362,0.23208,0.04456,0.03974
"449","not only the film is good, but also the performance of the actors, they play unconsciously well with me this 10/10","en",0.995006740093231,"POSITIVE",9e-05,7e-04,0.00094,0.99826
"450","I think this movie is the best movie of all time, 10th times as good as the first and never get tired of it!!!!","en",0.998111546039581,"POSITIVE",0.00013,8e-05,0.00022,0.99957
"451","In the end, I cried very much, but it was worth it.
Bunny, they call Duke so Allie doesn't know she's Noah.
The actors have braved, but all of them.","en",0.996496438980103,"MIXED",0.63913,0.0091,0.00916,0.34261
"452","SPOILER!
Am I that stupid now...? in the end, the already old Noah why is called Duke????????????????but only I came to mind this question??everyone understands this????
by the way I liked it very much, I cried from half to end!!!!","en",0.997856080532074,"NEGATIVE",0.01929,0.92702,0.01785,0.03583
"453","Hi, guys.Anyone who read our love pages in a book, and the walk in the past could write for me which was better?Heartless?because as I read their content, I know it doesn't mean much, I liked the pages of our love much more! And I'd like to ask if the book version of the film Walk into the past doesn't have the same title but the longest road?thank you very much in advance!","en",0.99542772769928,"POSITIVE",0.00057,0.01331,0.03403,0.9521
"454","Well, whatever you say, I think this movie is one of the more romantic love stories (my favorite).I'm actually touched by this film, and it's really a recognition for both the actors and the director, I guess I'm not the only one who thinks so.","en",0.997504591941833,"POSITIVE",0.00035,0.00072,0.00311,0.99583
"455","I really hate romantic movies, but the Notes of Love have become a beautiful creation. It's an incredibly moving and real movie.","en",0.99556976556778,"POSITIVE",0.11543,0.00031,0.0023,0.88196
"456","Hi, guys.
I'm looking for this movie, because I didn't see it, but the parom told me how moving this film is...
If someone could write me on a DVD,
It's a freak!
I'll set up the coltsegs.
Nagykoszi, Spiceyhinter@freemail.hu","en",0.978559017181396,"NEGATIVE",0.00158,0.53266,0.3819,0.08386
"457","Hello, hi, I want to surprise a friend of mine with this film.Who has a good quality synchronously interested in it. I would buy it if you could write me one. somogyi.sandor@freemail.hu","en",0.984539330005646,"POSITIVE",0.00081,0.00092,0.08159,0.91668
"458","Unfortunately, I didn't like it, but it would have been nice to have another movie that I could pull out sometimes if I had one. I don't like the guy in the first place with that Huckleberry Finn face, and I don't like that jampecy, smooth, braces, box-car era in which it takes place. It's too far away for me, I can't get into the role of the characters, just like the Romeo and Julia story keeps me cold. The fact that everyone here is unimpressed by the film is not particularly impressed, it has never been able to influence the opinions of others, and although I sat down open and with good intentions, I quickly became anxious, because I began to feel more and more that it was not nearly what I wanted. It's sad to say, but I couldn't wait for it to end. This film is for those who have never met true love, only have ideas about it. I will stay with the masterpiece Walking into the past, because there is no film like that in this category.","en",0.997189879417419,"NEGATIVE",0.00741,0.99106,0.00053,0.001
"459","Dear All!
As a Nicholas Sparks fan, I recommend to your attention the 4th filmed novel.
Hungarian title of the novel: At night on the beach
Started in America a few days ago. We're supposed to be October 30.
moderated
One viewers opinion:
Best Love Story of the Year
by neccie_09
I loved every minutes of this movie. I am not real big on love stories but Nights in Rodanthe is like ""The Notebook” of 2008. Richard Gere and Diane Lane have to perfect chemistry. This movie will have you in tears. Every moment of this film is telling the truth about love, forgiveness, and scarfice just saying love can come into our lives when we at least expect it
Anyone who wants to have a sigh Notebook dexterously (movie, book) or Nicholas Sparks cleverly read my comments from last year or write to me.
Have a nice day","en",0.989021182060242,"POSITIVE",0.00265,0.01363,0.01956,0.96416
"460","I read when this movie was going to be, and judging by the title, I thought it would be good. I watched it, and it's my favorite ever since:) It's too bad that such perseverance is only in the movies!","en",0.998140692710876,"MIXED",0.87575,0.03178,0.00066,0.0918
"461","Well, I was skipping school, and when I saw on the show that it was going to be and I looked at it, I realized I was totally right not to go in:))","en",0.999442577362061,"POSITIVE",0.01576,0.13761,0.12709,0.71954
"462","Perfect movie I accidentally watched it but if I can download it!
about true love and perseverance! this is yes!!!","en",0.995132565498352,"POSITIVE",0.00022,0.00011,0.00386,0.9958
"463","I watched it by accident, but it was worth it, it became a favorite:))
Wonderful film!!!!","en",0.996096432209015,"POSITIVE",1e-04,4e-05,0.00027,0.99959
"464","Well, that was something beautiful. True love is beautiful, but it's a pity it's a miracle now.","en",0.996166467666626,"MIXED",0.78931,0.00221,0.00147,0.20701
"465","It was a great movie. And someone says that romance is forgotten... simple, there is no need to be ashamed. Apparently, the editors in the main show are a little shy.","en",0.994876801967621,"MIXED",0.89654,0.00199,0.00069,0.10077
"466","it's not for nothing that this film has so much to please everyone, it's almost 10 votes, but it deserves it, I've seen the film six times, but I don't get tired of it!!!!","en",0.99723619222641,"MIXED",0.69669,0.05064,0.01669,0.23598
"467","today I saw this film for the first time. I really liked it! I didn't see it from the beginning, because I just found it accidentally. It's too bad that the end was cut off... I thought it was just like that, but then on youtube I was able to watch the last scene. I wept at the end, I wondered at myself...:) VERY GOOD FOLM!","en",0.997558295726776,"POSITIVE",5e-04,0.00087,2e-04,0.99844
"468","I really liked it, too. It's pretty bad that they cut the end off... I don't like that.","en",0.999217212200165,"MIXED",0.97731,0.01799,0.00015,0.00456
"469","I really liked this movie.
I thought this was the end of them dying together, but it seems like a call-in show is more important than screening a good movie.
I think I'm gonna get it because it's really hearty and sometimes you can at least be reluctant because of these films from the daily rushing world where there's less and less romance.","en",0.997155547142029,"POSITIVE",0.13377,0.00188,0.00047,0.86389
"470","It was nice, I switched it there completely by accident, I don't even watch RTL, maximum sports or knowledgeable people, but it was worth it!
By the way, is that what happened in the movies?","en",0.996246695518494,"POSITIVE",0.07044,0.0083,0.00608,0.91517
"471","SPOILER
Well, the end is that they die side by side and find them dead... I think that's the most beautiful part, everyone gets touched and surprised how this is possible. They cut about 2-3 minutes, so I don't understand it (even though I cried there).Now it was necessary to cut off these three minutes to avoid slipping and start the Monica show later... I think you should watch it on DVD because it's really worth it.","en",0.996338963508606,"MIXED",0.78587,0.05501,0.00348,0.15564
"472","What else was in the end?
I just joined the last hour... I'm not crying, I can't say that anymore. I have to get this movie, that's it. I'm still under his influence.","en",0.999309062957764,"NEGATIVE",0.15465,0.32803,0.27877,0.23855
"473","Oh, it was nice, but it was good. I had seen it for the first time, but I wanted to see it for a long time. Can someone please describe how it ends? About how many minutes did they cut off? thanks","en",0.998107492923737,"POSITIVE",0.06737,0.00689,0.05242,0.87332
"474","Wow, that's a really good movie. I wish it didn't remind me of someone.","en",0.996553838253021,"MIXED",0.90822,0.00519,0.00105,0.08553
"475","I've seen a lot of movies, but nothing more than this film reflects true love... my tears rained nicely in the end:)","en",0.994503557682037,"POSITIVE",0.01317,0.00288,0.00733,0.97662
"476","This movie is perfect!! I'm almost sure it's the most beautiful romantic movie I've ever seen!! It's a beautiful story, and the whole movie is wonderful, with the pictures, the actors...
It can only be recommended, moreover, to watch again and again! You feel that you're alive afterwards.The one who's not affected can only be a zombie or a droid...","en",0.995363891124725,"POSITIVE",0.00015,6e-05,4e-05,0.99975
"477","Such a crap channel... is unbelievable. With these cuts, the quality of the film is reduced. The end of the whole movie is the most touching, and they cut it off. Well, I can only congratulate them, I want to sue them.","en",0.996816694736481,"NEGATIVE",0.00365,0.99459,9e-05,0.00167
"478","After all, no doubt, it was much, much better in the early afternoon.","en",0.995364725589752,"POSITIVE",0.00744,0.02615,0.02081,0.9456
"479","The most beautiful and heartbreaking story!My favorite movie, and I can't believe it's not in the main season, and instead it's scum that makes xar movies...Pff...","en",0.99635773897171,"POSITIVE",0.08817,0.00199,0.00087,0.90897
"480","Maybe it's interesting because it's such a real big love, an ideal situation, everyone dreams about it, and then very few people end up living it.","en",0.994808852672577,"POSITIVE",0.12391,0.05139,0.19101,0.63369
"481","B*Shit, how do you make this super movie at such a lousy time, now I'm going to be thinking all the time at work that I'm smoking here, and on TV it's going<U+1366> (
Lucky to have you dvd n, na mjad evening<U+1366>))","en",0.993815302848816,"NEGATIVE",0.03133,0.91088,0.01755,0.04025
"482","“eye does not stay dry” wanted to be. 
In a girly embarrassment, and while I was writing, the events flashed before me - sorry","en",0.99469530582428,"NEGATIVE",0.00349,0.84642,0.1439,0.00619
"483","Hello dear home not “just chicks”!
trusting that the mothers, moms, etc. look here, I encourage them to cook lunch in that 1.5 hours after breakfast, keep the child busy so that it is time to watch this movie!
the time is really terrible, even though after a haunted, grey day — even if no tears remain dry” type of cinema will fill you up.
is one of the best...","en",0.994003474712372,"POSITIVE",0.02602,0.0159,0.00802,0.95006
"484","I think it's a really good movie. Although I do find it odd that this is the time when they're on the Rtl Club. I think we should do it in the main season. No one can look at it in the morning. School, work, etc.
I liked the film better than the book, but it's true that the end of the book is completely different, and that's why it's worth reading.
Favorite Romantic Film!!","en",0.996809840202332,"MIXED",0.81134,0.00189,0.00135,0.18542
"485","The 24th of September will be at the rtl club in the morning! But what is it that's being given at this hour? This is a movie that should be in the main season.","en",0.998695492744446,"NEUTRAL",0.00405,0.06481,0.6466,0.28454
"486","It's just unbelievable. In me, this film has awakened things that I can't even pour into my words. The end is very nice, but it also made me feel bad. The passing of time, the magical power of love... Well, my words really stopped. I cried very much, my movie House by the lake was the top 1, but now it's far outperformed it!
I got really into the movie, I don't know about you guys. I'm sure I won't forget this movie for a while.
I wish life was so beautiful indeed, and there was such a love that literally goes to the grave:) Hmm:)","en",0.99674379825592,"POSITIVE",0.19187,0.02987,0.00156,0.7767
"487","I LOVE IT! It's such a beautiful movie. In the end, I almost cried.","en",0.996899127960205,"POSITIVE",0.00153,0.00011,5e-05,0.99831
"488","Hey, guys. 
Nicholas Sparks's new work (Night on the Beach) is being filmed by Diane Lane and Richard Gere, premiere November 2008. 
I'm looking forward to<U+1366>))","en",0.981258928775787,"POSITIVE",2e-05,0.00043,0.07672,0.92283
"489","I advise everyone to take the book before and after the film. The love and love of the two characters for each other comes even more.","en",0.994344830513,"POSITIVE",0.00015,0.00156,0.00788,0.99041
"490","I'll get in line, too, because my friend like/liked the movie, too.
And in me, the story, the characters, the emotions, the sorting left deep clues.
Very good, you can watch several times!","en",0.995296239852905,"POSITIVE",3e-05,0.00026,0.00642,0.99329
"491","I watched this film with my friend, and I was touched... and he liked it too, and he didn't like the “licky movies” he said. Very good film and Rachel McAdams brought Ryan Gosling into the film a calming performance:)","en",0.992943704128265,"POSITIVE",4e-05,8e-05,0.00067,0.99921
"492","Can anyone tell me the name? something like h ein einziger tag.. or I don't even know exactly... you're also","en",0.978708565235138,"NEUTRAL",0.02459,0.44807,0.51474,0.0126
"493","It's a very good movie, I recommend it to everyone. I cried good. The story is beautiful, though not groundbreaking new, but the end, well, it's fantastic, that's not the nicer one could come up with.","en",0.99645721912384,"POSITIVE",0.00643,6e-05,0.00015,0.99337
"494","Yeah, I know... but I liked it even in that movie, even though it's just a stupid comedy.
in any case, I think he played this role very well!","en",0.999193787574768,"MIXED",0.76728,0.0081,0.00167,0.22295
"495","This actress played the main part in the ballsy chick, only there she was blonde.","en",0.997892081737518,"NEUTRAL",0.00113,0.03905,0.94899,0.01083
"496","I'm not into romantic movies, but... and, yes, here comes the part that most people do: beautiful, touching, very moving film...
and I cried yah:):) the choice of actor was excellent in my opinion... I love this actress, not very well known but as if they spilled this role.. I can't say anything but that it was a wonderful experience","en",0.996606469154358,"POSITIVE",0.00093,4e-05,0.00055,0.99849
"497","I don't know what to say...
This film is IMPRESable, MAGORY, BEAUTY, FAUTORY, AND I could say more of these words, but the vocabulary is not very advanced: D
I was beginning to know what these old people were doing here, because there must be some secret... And well, well. 
And the end is... Ah, fabulous.
I would have cried for sure, too, but I watched it with my crazy girlfriend, and if she's there, I can't cry: D
But the movie is wonderful, I could watch it every day, even though I know how it's going to end,
It was very nice, congratulations to the writer:):)","en",0.996409893035889,"POSITIVE",0.01336,0.00112,0.00041,0.98512
"498","Yeah, I have one of my favorite films. sot, in this category is my favorite movie. It's simply brilliant this sentimentary, or more like the ket, the music, the 1940, the kep, everything. if in a very unsentient film latnank the same tortenet, you can loosely put away the romantic dozens of movies koze, because Actually, there's nothing in it, but it's so much more, so beautiful that before the complications began, I was dying.","en",0.995141565799713,"POSITIVE",0.002,0.00037,0.00023,0.99739
"499","Very beautiful film, such love, or it should be, passionate, forgiving, eternal refuge!!! He deserves every sacrifice. The atmosphere of the film that suggests perfectly creates an illusion!
Because of your beautiful thoughts and great actors, I will watch it more than once!!!","en",0.991242349147797,"POSITIVE",5e-05,3e-05,0.00027,0.99964
"500","SYa
spit the answer. But are you sure it's Alzheimer's? Did that come out in the movie? And I thought there were other consequences... So it's not like he remembers for five minutes and then nothing again.","en",0.995990395545959,"NEGATIVE",0.00689,0.60395,0.38412,0.00504
"501","I think it's a wonderful movie. I feel like we all have a lesson to learn.","en",0.997029006481171,"POSITIVE",0.00061,0.00011,0.00049,0.99879
"502","Hi, guys. 
I just finished watching movies, and I still have red eyes from crying. I've never seen such a beautiful movie in my life, it's just wonderful. So far there were only two films on which I was tearing (titanic, walk to remember), but I was really eager on this: D
Touching, though the end is too much for me, but it's still perfect.
I have a question for you. I may have missed something, but why can't Allie remember? What happened to him? 
Kösy the answer in advance","en",0.99584299325943,"POSITIVE",0.00985,0.00408,0.00848,0.9776
"503","The film calmed down. I don't know how many times I cried... it's best if you look at it with your parod, because it's like whose arms you cry in...","en",0.997366070747375,"POSITIVE",0.00537,0.21022,0.11292,0.67148
"504","I think this film is amazing, simply... indescribable. It penetrates very deeply into the heart of a person, feels everything that happens to two of them in the film and, after days, does not forget it. Fantastic movie. 
This is Love","en",0.993881821632385,"POSITIVE",3e-05,7e-05,8e-05,0.99982
"505","I think it's a fantastic movie. Very touching I cried about it, too. I think it's one of the best movies today. This is not the typical love story, it is completely different from the other romantic films and the main characters have played a great deal in it.","en",0.997556447982788,"POSITIVE",8e-05,6e-05,0.00014,0.99973
"506","I've seen him dozens of times. It'll be an eternal movie, and even if I think about it, I'll have goosebumps and tears in my eyes!","en",0.997498393058777,"POSITIVE",0.00024,0.03092,0.03187,0.93697
"507","Hey, guys. Well, I looked at it yesterday and my tears were flowing... it's really nice!","en",0.99847137928009,"POSITIVE",1e-04,0.00204,0.012,0.98586
"508","I saw the movie yesterday, and it was something beautiful... very romantic, but not cheesy, heart-warming experience...","en",0.990728497505188,"POSITIVE",0.31397,0.00183,0.00112,0.68308
"509","Hi
Write your address to kekcsillag@freemail.hu and I'll send it to you.","en",0.969402253627777,"NEUTRAL",7e-05,6e-04,0.98085,0.01848
"510","The film is truly a beautiful, heart-hearted, soul-warming experience! I can only recommend it to everyone, I saw it on HBO, but I immediately bought it on DVD and I've watched it like 5x ever since. Nothing complicated is simply ruined by the story of two young people finding each other and the fulfillment of their love under all circumstances and all this while not cheesy for a minute. I got 10 out of 10 points! A real popcorn movie!","en",0.99453604221344,"POSITIVE",0.00044,0.00017,6e-05,0.99933
"511","I liked the movie too, I thought it was gonna be some cheap little romantic thing, but I'm disappointed in the right direction.
The star guy with a roundbeard looked just like my first love, as if I'd seen him. Our first love was as whimsical as well.
I rarely cry on romantic movies, but this one gets the maximum on a scale of 10.","en",0.997135877609253,"MIXED",0.55468,0.41547,0.00066,0.0292
"512","In my 61 years of existence, I have never had the pleasure of seeing a film so deeply shocking and sobbing. Youth love, goals and fulfillment, sickness and root cause, life and death, everything is in this creation.
Nick Cassavetes was born in a film family. His father was the striker of the American independent film, John Cassavetes, his mother's Hollywood actress Gena Rowlands, who played Allie Calhoun in the film. 
I'd like to recommend everyone to take a look at it. You'll have a cathartic experience, I guarantee you.","en",0.991271018981934,"POSITIVE",0.00224,0.00144,0.08343,0.9129
"513","An exquisite romantic film is, for example, the Potato Rózsa, the Storm of Passions, House at the lake.","en",0.964853167533875,"POSITIVE",4e-05,1e-04,0.02426,0.9756
"514","This is the most beautiful romantic movie, at least a top 1, I don't know a better movie than that.
You liked the bridges of the heart too, can you make a similar caliber movie?","en",0.995539546012878,"POSITIVE",0.12874,0.00195,0.0037,0.86561
"515","I just found out they broke up last year. Too bad, because you two look really good together...","en",0.998343110084534,"NEGATIVE",0.46973,0.48924,0.01485,0.02617
"516","This movie is worth 990 Ft:)
but it must be somewhere but don't wait for a link","en",0.994741559028625,"POSITIVE",0.38894,0.01457,0.05937,0.53712
"517","I already bought it everywhere:) I bought it today in Hungaroton for 990","en",0.984976589679718,"POSITIVE",0.00016,0.00088,0.25344,0.74553
"518","It is also something that the film received 10/10 points:)","en",0.991332590579987,"POSITIVE",0.00095,0.00691,0.02462,0.96752
"519","It's a wonderful movie.I also have dvdn, huh min.6 times I've seen it:) In the synchronized version, Miller Zoli's voice is very fond of. Who does not have dvdn:I saw it today in Alexandra bookstore (D), devalued for 990ft.","en",0.985855519771576,"POSITIVE",7e-05,0.00044,4e-04,0.9991
"520","This is one of the most beautiful movies I've ever seen. I was totally moved. It's just wonderful! I believed there was such love in reality.","en",0.99832284450531,"POSITIVE",1e-04,5e-05,0.00016,0.99968
"521","I have it on DVD, and I've seen it a lot of times. It's one of my favorite movies because they're very romantic and beautiful.","en",0.997783541679382,"POSITIVE",7e-05,7e-05,0.00061,0.99926
"522","When and on which transmitter will this film be given? Or have they already given it? I've seen it on my girlfriend's DVD, but now I have a bad player, so I don't know how to borrow it. Very good movie, one of my favorites!!!","en",0.996970772743225,"POSITIVE",0.02272,0.00644,0.00366,0.96718
"523","Hi, guys.
I've got it on DVD, if anyone's interested...
Write private!","en",0.993348479270935,"NEUTRAL",0.00021,0.00651,0.66936,0.32392
"524","This movie is one of my favorites!I can only recommend it to everyone... But I don't quite agree with your friend, look at the girls... I watched with my friend and she was emotional, and it was a great moment to say things that you can't say in ordinary life, because you don't have the right moment. was the beginning of:)
Let's say it's a man addict. They have boys who don't like these movies!","en",0.997530460357666,"POSITIVE",0.00052,1e-04,0.00017,0.99921
"525","film history curiosity is that the film director Nick Cassavetes is the mother of the great gena rowlands representing the old lady of the main character. It has no significance for the film, it is only interesting.","en",0.987658619880676,"NEUTRAL",0.30671,0.1868,0.49015,0.01634
"526","The most beautiful romantic movie!! and the main characters also won the Best Kiss Award for the kiss scene they saw in the film, and as they received that award... Oh, and one more thing, girls, not with your friends, but with your girlfriends!","en",0.9949751496315,"POSITIVE",8e-05,7e-05,0.00184,0.99801
"527","It's a very nice story, 200% romance, but it wasn't cheesy to me, except for the ending, they were a little over the line, and it really shows that the story is American. I would have missed that pair, but apart from that, it's perfect, the characters are authentic, the photography and the locations are great.
In the end, I blow my nose, and again I think that this exists only on the screen: (","en",0.996882796287537,"MIXED",0.99002,0.00058,7e-05,0.00932
"528","Whew this is the most romantic movie in the world and very beautiful!!!!
Very, very, very beautiful!!!!","en",0.994481325149536,"POSITIVE",5e-05,3e-05,0.00014,0.99977
"529","We were so in love with my former classmate, but I had to change schools, that's why it ended! :' (:' (:') I haven't heard from him in a year, but I really hope that we will end up in the same way as in the movie!!","en",0.999126851558685,"MIXED",0.40316,0.34818,0.07195,0.17671
"530","Wonderfully simple film with sophisticated lines, picking the strings of the soul. Even the cold-blooded spectator might think he sees one of the most brilliant love representations of all time. We hide unnoticed in the skin of the main characters formed by perfect acting perforations. We know ourselves. To love, and to its truth. Authentic. Perfect.
This Cassavetes kid might know something...
And the whole crew. Then shortly before the end, the ones that strike the world below the belt... That's the many times now. Because we're gonna eat it again...
It is no longer important for the creators to recognize the constantations of our human existence and the universal laws of our souls, but to weep for their work. Catharsis of recognition is not enough, we still have to shower in the honey-sweet kitsch bath of sentimentalism. The masterpiece was thought to lack the garden durf of even death, so the picture is complete.
And so they elegantly put straw hats on their acknowledged truths. The spell is broken. The spectator had nothing left but a pound of crying tissue, and the memory of being over it.
But even so few people notice this through their fresh tears. It's just another syrupy American product, this time of the better kind. But the profit?
It could have been perfect.","en",0.994575142860413,"POSITIVE",0.00025,0.00018,0.00197,0.99759
"531","I love it! I don't like romantic movies, but I like this. Perfect, just like Rachel MacAdams.:)","en",0.992536067962646,"POSITIVE",0.00031,3e-05,0.00038,0.99929
"532","It's a beautiful movie. I watched it this afternoon, and this is really the best romantic movie I've ever seen. It's just a pity that such love is rare.","en",0.996930062770844,"POSITIVE",0.02133,3e-04,0.00019,0.97818
"533","Oh... I didn't mean to write “romantic comedy, “I wanted to write “romantic movie.”","en",0.992058753967285,"NEUTRAL",0.00011,0.10468,0.89033,0.00488
"534","Hey, guys,
I bought the movie because the salesgirl - who (I know from experience) always tells the truth - said it was a very nice romantic comedy. And as I read it here, it really is. I didn't look at myself, I didn't want to do it at the end of 7, but it seems worth it. Maj was at the end of the 7th, after I saw him...","en",0.997984886169434,"POSITIVE",0.00026,0.00112,0.00884,0.98978
"535","Yes, you can watch it. It's an almost perfect romantic movie. 
9/10","en",0.996666193008423,"POSITIVE",9e-05,0.00022,0.00256,0.99713
"536","In all respects I liked it very much, good movie non =) The characters, the story... very nice love film, but not dribbling and cheesy:) I recommend =)","en",0.977529108524323,"POSITIVE",0.00083,6e-05,0.00036,0.99875
"537","It's one of the most beautiful love movies I've seen... then it's so good to be in love, isn't it?:)","en",0.998834192752838,"POSITIVE",0.00024,6e-05,0.00075,0.99894
"538","Oops, I missed it. Yes, it is!
And to be an ontopic, this movie is actually very good. Although my “Walk into the past” is the peak. I can't wait to read it.","en",0.99812513589859,"POSITIVE",1e-04,0.00027,0.00274,0.99689
"539",">is this the movie where the mandy moore plays?
- No! I think you're thinking of a movie from another Nicholas Sparks novel, “Walk into the past”: http://forum.port.hu/viewtopic.php?post_id=545977&highlight=545977#545977","en",0.995932698249817,"NEUTRAL",0.00021,0.31394,0.66847,0.01738
"540","Maybe this is the movie you can't watch enough.
The directing is incredible, the play of actors is excellent, I do not even understand that such a film did not get any dijat. I have N-1!!!!","en",0.994179844856262,"MIXED",0.52905,0.05775,0.00037,0.41282
"541","I've seen it:) it is also very beautiful film.. ^^
and the music is pretty","en",0.996371924877167,"POSITIVE",4e-05,3e-05,3e-04,0.99962
"542","not unfortunately I haven't seen it yet, I just heard about it, but you really got my interest, so if I know, I'll look at it)","en",0.998584151268005,"POSITIVE",0.00438,0.0086,0.15147,0.83554
"543","Yeah, that's it, maybe you saw it or have it??? Unfortunately, I was just reading it.","en",0.998824656009674,"NEGATIVE",0.03607,0.78232,0.16293,0.01867
"544","Hey, guys.
The writer has another book that was filmed. The Cime Walk to remember. I can promise 100% that this is even more mug than the pages of our love...Anyway, if you have this on DVD, please tell me<U+1366>))) Please...","en",0.996657252311707,"POSITIVE",0.00038,0.02021,0.21213,0.76729
"545","I found videos of it online, and that's when I realized I'd seen some of it on hbo before.
Tnap I managed to get it, and it's really incredible, but what you described here, I really can't increase it anymore:)
real emotions, heartbreaking, envious of me... I thought Ryan Gossling was the best, you could almost feel the vibration+his suffering.
no.1 got me the movie, that's for sure
and the abundance was rough with me too: D","en",0.996193706989288,"POSITIVE",0.00316,0.00643,0.00285,0.98756
"546","This is a really wonderful movie. It's not the typical American romantic movie you could never imagine in real life. It looks real! It is very beautiful and the last few minutes are very touching, although the basic situation is too! Oh, and I think it's best with English synchronous:) It's mostly a boat scene! I recommend it to everyone, but you only look at it with a lot of tissues: DXD","en",0.993325233459473,"POSITIVE",0.00012,3e-05,0.00024,0.99961
"547","I haven't stared this much in film since a storm of passion.","en",0.985228896141052,"POSITIVE",0.00055,0.0262,0.08348,0.88977
"548","I agree with you, it was a very good movie. Everything was good as it was, not overdone with the writing.","en",0.996020078659058,"POSITIVE",0.00027,8e-05,0.00039,0.99926
"549","Hello, everyone
I think it's a really nice movie, and Nicholas Sparks the writer knows something, and I've read all his books so far, and there's one that I've been spinning like a snot-nosed kid.
By the way, for the dear speaker, who “slipped” the film a little below, I would like to say that he does not like these topics, then do not visit this forum.
If anyone's interested, write the film and send it to him
*moderated*","en",0.997086524963379,"POSITIVE",0.12577,0.31058,0.0485,0.51515
"550","It's a shockingly good movie, I'm serious that my brain.so beautiful love is this kind of)
What I liked in this movie was that no matter how much it was a love movie, it wasn't full of boring patterns, it was so human.
It became my favorite romantic movie, I watched it in English but the Hungarian synchronous is also good. Although the boat scene should be heard in English","en",0.995395004749298,"POSITIVE",0.00812,0.00019,0.00012,0.99158
